itemString,itemName,stackSize,quantity,price,otherPlayer,player,time,source
i:152876,Umbra Shard,1,1,1210000,Snúff,Creacher,1550687581,Auction
i:158188,Crimson Ink,4,4,173500,Döminä,Creacher,1550687632,Auction
i:152876,Umbra Shard,1,1,1300000,Obehag,Creacher,1550700723,Auction
i:152876,Umbra Shard,3,3,1300199,Kännä,Creacher,1550700725,Auction
i:152876,Umbra Shard,16,16,1300200,Charleszardd,Creacher,1550700726,Auction
i:152876,Umbra Shard,1,1,1329999,Magïna,Creacher,1550700729,Auction
i:152876,Umbra Shard,19,19,1355000,Drethtar,Creacher,1550700730,Auction
i:152875,Gloom Dust,5,5,30000,Sithios,Creacher,1550700736,Auction
i:152875,Gloom Dust,1,1,40000,Lamafia,Creacher,1550701187,Auction
i:152876,Umbra Shard,1,1,1195000,Dêath,Creacher,1550701262,Auction
i:152875,Gloom Dust,5,5,27800,Ynorax,Creacher,1550702541,Auction
i:152875,Gloom Dust,86,86,27800,Cecill,Creacher,1550704178,Auction
i:152876,Umbra Shard,200,200,1380000,Hyredreaks,Creacher,1550704323,Auction
i:152877,Veiled Crystal,3,63,3207500,Hanais,Creacher,1550710371,Auction
i:38682,Enchanting Vellum,100,100,1000,Merchant,Robso,1550711076,Vendor
i:152875,Gloom Dust,1,1,29600,Dagall,Creacher,1550714599,Auction
i:152875,Gloom Dust,27,27,29899,Aialon,Creacher,1550714599,Auction
i:152875,Gloom Dust,6,6,30000,Mehgic,Creacher,1550714605,Auction
i:152877,Veiled Crystal,11,11,3190000,Mehgic,Creacher,1550714617,Auction
i:152877,Veiled Crystal,12,12,3200000,Pijocas,Creacher,1550725113,Auction
i:152877,Veiled Crystal,1,19,3200000,Oshappa,Creacher,1550725115,Auction
i:152877,Veiled Crystal,20,40,3220000,Bärbie,Creacher,1550725128,Auction
i:152875,Gloom Dust,200,600,33800,Zeinah,Creacher,1550725283,Auction
i:152877,Veiled Crystal,1,5,2947500,Lowong,Creacher,1550729568,Auction
i:152877,Veiled Crystal,28,28,3180125,Secoo,Creacher,1550746409,Auction
i:152877,Veiled Crystal,3,12,3177750,Davine,Creacher,1550747389,Auction
i:159959,Nylon Thread,1,1,6000,Merchant,Robsö,1550752189,Vendor
i:159959,Nylon Thread,9,9,6000,Merchant,Robsö,1550752197,Vendor
i:159959,Nylon Thread,200,200,6000,Merchant,Robsö,1550752215,Vendor
i:152877,Veiled Crystal,1,10,3085125,Remymage,Creacher,1550750379,Auction
i:152875,Gloom Dust,20,20,19400,Liefexd,Creacher,1550752731,Auction
i:152875,Gloom Dust,9,9,19600,Ayrtön,Creacher,1550752733,Auction
i:152875,Gloom Dust,16,16,19800,Amnphyter,Creacher,1550752735,Auction
i:152875,Gloom Dust,1,4,20000,Snúff,Creacher,1550752736,Auction
i:152876,Umbra Shard,10,10,1077500,Ayrtön,Creacher,1550752753,Auction
i:152876,Umbra Shard,1,5,1080000,Notshy,Creacher,1550752756,Auction
i:152876,Umbra Shard,1,7,1080000,Notshy,Creacher,1550753447,Auction
i:152876,Umbra Shard,1,3,1092500,Liefexd,Creacher,1550753451,Auction
i:152876,Umbra Shard,2,2,1095000,Ayrtön,Creacher,1550753454,Auction
i:152876,Umbra Shard,4,4,1097500,Amnphyter,Creacher,1550753455,Auction
i:152876,Umbra Shard,1,5,1100000,Snúff,Creacher,1550753456,Auction
i:152877,Veiled Crystal,5,35,2925000,Ayrtön,Creacher,1550753696,Auction
i:152877,Veiled Crystal,1,6,2927500,Notshy,Creacher,1550753702,Auction
i:152877,Veiled Crystal,40,40,2939999,Desollador,Creacher,1550753709,Auction
i:152875,Gloom Dust,153,153,32810,Terrormagina,Creacher,1550766023,Auction
i:159805::2:1676:4796:1000120,Coralshell Barrier of the Quickblade,1,1,12397,Sohmbra,Creacher,1550767648,Auction
i:159937::2:1690:4928,Honorable Combatant's Discombobulator of the Fireflash,1,1,1500000,Mäcaxeirä,Creacher,1550767653,Auction
i:152875,Gloom Dust,1,7,20000,Snúff,Creacher,1550770933,Auction
i:152875,Gloom Dust,200,600,30000,Ferdio,Creacher,1550785011,Auction
i:152876,Umbra Shard,3,3,516667,Urÿel,Creacher,1550796407,Auction
i:152876,Umbra Shard,1,5,1089998,Bradpreest,Creacher,1550796411,Auction
i:152876,Umbra Shard,5,60,1089999,Kürtt,Creacher,1550796415,Auction
i:152876,Umbra Shard,1,6,1090000,Thurg,Creacher,1550796427,Auction
i:152876,Umbra Shard,1,2,1107499,Deregjhonson,Creacher,1550796431,Auction
i:152876,Umbra Shard,20,20,1107500,Alkcatra,Creacher,1550796435,Auction
i:152876,Umbra Shard,68,68,1110000,Fäst,Creacher,1550796436,Auction
i:38682,Enchanting Vellum,1,3,1000,Merchant,Robso,1550799589,Vendor
i:38682,Enchanting Vellum,60,60,1000,Merchant,Robso,1550799597,Vendor
i:153439,Enchant Ring - Seal of Haste,1,3,914,Guinan,Creacher,1550798837,Auction
i:153439,Enchant Ring - Seal of Haste,1,16,959,Guinan,Creacher,1550799034,Auction
i:160398,Choral Honey,15,15,2250,Merchant,Robso,1550812702,Vendor
i:160709,Fresh Potato,5,5,2250,Merchant,Robso,1550812702,Vendor
i:2678,Mild Spices,50,50,2,Merchant,Robso,1550812724,Vendor
i:160705,Major's Frothy Coffee,50,50,45,Merchant,Robso,1550812724,Vendor
i:160398,Choral Honey,50,50,2250,Merchant,Robso,1550812724,Vendor
i:160399,Wild Flour,50,50,2250,Merchant,Robso,1550812724,Vendor
i:160400,Foosaka,50,50,2250,Merchant,Robso,1550812724,Vendor
i:160709,Fresh Potato,50,50,2250,Merchant,Robso,1550812724,Vendor
i:160710,Wild Berries,50,50,2250,Merchant,Robso,1550812724,Vendor
i:160712,Powdered Sugar,50,50,2250,Merchant,Robso,1550812724,Vendor
i:30817,Simple Flour,50,50,5,Merchant,Robso,1550812724,Vendor
i:152543,Sand Shifter,7,7,41000,Veorra,Creacher,1550818685,Auction
i:152546,Lane Snapper,40,40,49900,Veorra,Creacher,1550818688,Auction
i:153479,Enchant Weapon - Torrent of Elements,2,2,983,Ruffas,Creacher,1550845636,Auction
i:154898,Meaty Haunch,4,4,115160,Illidona,Creacher,1550848809,Auction
i:154898,Meaty Haunch,1,5,115160,Illidona,Creacher,1550848811,Auction
i:154898,Meaty Haunch,5,5,115161,Bancoki,Creacher,1550848815,Auction
i:152631,Briny Flesh,1,1,76899,Dartvaca,Creacher,1550848823,Auction
i:152631,Briny Flesh,1,4,76999,Faelinn,Creacher,1550848825,Auction
i:152877,Veiled Crystal,20,80,3197500,Eryel,Creacher,1550849159,Auction
i:152576,Tidespray Linen,8,8,26600,Shinatø,Creacher,1550860613,Auction
i:152576,Tidespray Linen,121,121,26800,Fireclaws,Creacher,1550860615,Auction
i:152576,Tidespray Linen,200,200,27000,Taoran,Creacher,1550860617,Auction
i:161512,?,1,1,11200000,Merchant,Robso,1550864383,Vendor
i:154898,Meaty Haunch,50,200,138898,Felzita,Creacher,1550864626,Auction
i:160399,Wild Flour,200,200,2250,Merchant,Robso,1550864969,Vendor
i:160399,Wild Flour,98,98,2250,Merchant,Robso,1550864969,Vendor
i:160400,Foosaka,200,200,2250,Merchant,Robso,1550864969,Vendor
i:160400,Foosaka,73,73,2250,Merchant,Robso,1550864969,Vendor
i:160709,Fresh Potato,155,155,2250,Merchant,Robso,1550864969,Vendor
i:160710,Wild Berries,50,50,2250,Merchant,Robso,1550864969,Vendor
i:30817,Simple Flour,50,50,5,Merchant,Robso,1550864969,Vendor
i:160712,Powdered Sugar,54,54,2250,Merchant,Robso,1550864969,Vendor
i:2678,Mild Spices,50,50,2,Merchant,Robso,1550864969,Vendor
i:160705,Major's Frothy Coffee,135,135,45,Merchant,Robso,1550864969,Vendor
i:160398,Choral Honey,200,200,2250,Merchant,Robso,1550864969,Vendor
i:160398,Choral Honey,20,20,2250,Merchant,Robso,1550864969,Vendor
i:152544,Slimy Mackerel,200,200,175000,Mahína,Creacher,1550873393,Auction
i:152546,Lane Snapper,3,3,53000,Lillythe,Creacher,1550873406,Auction
i:152546,Lane Snapper,200,200,53996,Khiera,Creacher,1550873407,Auction
i:152631,Briny Flesh,69,69,94997,Gorgorgo,Creacher,1550873418,Auction
i:152631,Briny Flesh,61,61,94998,Siasca,Creacher,1550873421,Auction
i:152543,Sand Shifter,32,32,49000,Talons,Creacher,1550873434,Auction
i:152543,Sand Shifter,20,20,49198,Radoris,Creacher,1550873436,Auction
i:152631,Briny Flesh,4,4,92500,Lunaste,Creacher,1550883025,Auction
i:152631,Briny Flesh,2,2,93000,Balbinot,Creacher,1550883028,Auction
i:152631,Briny Flesh,3,3,93554,Maléphyco,Creacher,1550883029,Auction
i:152631,Briny Flesh,18,18,94499,Lusbrik,Creacher,1550883030,Auction
i:152631,Briny Flesh,3,3,94500,Havlis,Creacher,1550883032,Auction
i:152631,Briny Flesh,4,4,94998,Vymeris,Creacher,1550883033,Auction
i:152631,Briny Flesh,3,3,94999,Orthia,Creacher,1550883035,Auction
i:152543,Sand Shifter,7,7,49000,Demølidor,Creacher,1550883047,Auction
i:159959,Nylon Thread,200,200,5100,Merchant,Robso,1550885426,Vendor
i:152543,Sand Shifter,72,72,48360,Möcocä,Creacher,1550889649,Auction
i:160705,Major's Frothy Coffee,80,80,50,Merchant,Robso,1550889827,Vendor
i:160398,Choral Honey,40,40,2500,Merchant,Robso,1550889827,Vendor
i:160399,Wild Flour,200,200,2500,Merchant,Robso,1550889827,Vendor
i:160399,Wild Flour,72,72,2500,Merchant,Robso,1550889827,Vendor
i:160400,Foosaka,180,180,2500,Merchant,Robso,1550889827,Vendor
i:160709,Fresh Potato,98,98,2500,Merchant,Robso,1550889828,Vendor
i:160712,Powdered Sugar,4,4,2500,Merchant,Robso,1550889828,Vendor
i:160705,Major's Frothy Coffee,150,150,50,Merchant,Robso,1550890139,Vendor
i:160399,Wild Flour,200,200,2500,Merchant,Robso,1550890139,Vendor
i:160399,Wild Flour,100,100,2500,Merchant,Robso,1550890139,Vendor
i:160400,Foosaka,150,150,2500,Merchant,Robso,1550890139,Vendor
i:160398,Choral Honey,50,50,2500,Merchant,Robso,1550890265,Vendor
i:160399,Wild Flour,115,115,2500,Merchant,Robso,1550890265,Vendor
i:160709,Fresh Potato,10,10,2500,Merchant,Robso,1550890265,Vendor
i:160712,Powdered Sugar,40,40,2500,Merchant,Robso,1550890265,Vendor
i:152576,Tidespray Linen,50,200,22199,Twolf,Creacher,1550890479,Auction
i:152576,Tidespray Linen,10,10,22200,Orfeusan,Creacher,1550890483,Auction
i:152576,Tidespray Linen,14,14,22400,Galaxybolt,Creacher,1550890485,Auction
i:152576,Tidespray Linen,6,6,22600,Guaskko,Creacher,1550890486,Auction
i:152576,Tidespray Linen,10,40,22600,Guaskko,Creacher,1550890490,Auction
i:152508,Winter's Kiss,183,183,91500,Amnphytherex,Creacher,1550916146,Auction
i:158188,Crimson Ink,1,5,296998,Aléciozzera,Creacher,1550916158,Auction
i:152508,Winter's Kiss,200,200,91999,Xuekttriafnu,Creacher,1550916449,Auction
i:158186,Distilled Water,20,20,13,Merchant,Creacher,1550916703,Vendor
i:158186,Distilled Water,200,800,13,Merchant,Creacher,1550916713,Vendor
i:158186,Distilled Water,180,180,13,Merchant,Creacher,1550916713,Vendor
i:158205,Acacia Powder,159,159,1000,Merchant,Creacher,1550917066,Vendor
i:39354,Light Parchment,167,167,3,Merchant,Creacher,1550917066,Vendor
i:152508,Winter's Kiss,200,600,91999,Xuekttriafnu,Creacher,1550922108,Auction
i:152508,Winter's Kiss,168,168,91999,Xuekttriafnu,Creacher,1550922116,Auction
i:152508,Winter's Kiss,153,153,91999,Xuekttriafnu,Creacher,1550922395,Auction
i:152508,Winter's Kiss,200,200,91999,Kahora,Creacher,1550922397,Auction
i:152875,Gloom Dust,200,200,24400,Zeinah,Creacher,1550923842,Auction
i:152631,Briny Flesh,10,10,78505,Rottie,Creacher,1550923852,Auction
i:152631,Briny Flesh,4,4,79999,Vuru,Creacher,1550923865,Auction
i:152631,Briny Flesh,1,4,80000,Deborawind,Creacher,1550923866,Auction
i:152631,Briny Flesh,5,5,79500,Morris,Creacher,1550923875,Auction
i:152505,Riverbud,10,10,223000,Rakla,Creacher,1550924056,Auction
i:152505,Riverbud,20,20,225999,Aléciozzera,Creacher,1550924063,Auction
i:152544,Slimy Mackerel,1,2,170136,Aléciozzera,Creacher,1550928990,Auction
i:152544,Slimy Mackerel,48,48,170138,Möcocä,Creacher,1550928994,Auction
i:152544,Slimy Mackerel,200,200,174500,Fderymk,Creacher,1550928995,Auction
i:152631,Briny Flesh,3,3,79999,Nedagàn,Creacher,1550929008,Auction
i:162515,Midnight Salmon,20,20,165000,Krozzørc,Creacher,1550929824,Auction
i:159959,Nylon Thread,50,50,5100,Merchant,Robso,1550937951,Vendor
i:159959,Nylon Thread,200,200,5100,Merchant,Robso,1550937962,Vendor
i:159959,Nylon Thread,150,150,5100,Merchant,Robso,1550937965,Vendor
i:152631,Briny Flesh,200,200,68000,Illidad,Creacher,1550938330,Auction
i:152631,Briny Flesh,78,78,70880,Tsufire,Creacher,1550938335,Auction
i:152548,Tiragarde Perch,3,3,56667,Newkëlevra,Creacher,1550938355,Auction
i:152548,Tiragarde Perch,17,17,67200,Matahørda,Creacher,1550938356,Auction
i:152548,Tiragarde Perch,51,51,68250,Möcocä,Creacher,1550938357,Auction
i:152543,Sand Shifter,20,40,49000,Ryuma,Creacher,1550938379,Auction
i:152576,Tidespray Linen,70,70,28000,Arthricia,Creacher,1550938464,Auction
i:104323,?,1,1,360000,Merchant,Robso,1550948397,Vendor
i:104324,Foot Ball,1,1,360000,Merchant,Robso,1550948398,Vendor
i:152876,Umbra Shard,1,5,1000000,Taurenpelado,Creacher,1551057696,Auction
i:152875,Gloom Dust,47,47,18859,Barrybear,Creacher,1551057709,Auction
i:152875,Gloom Dust,10,10,19050,Majesticz,Creacher,1551057715,Auction
i:152875,Gloom Dust,8,8,19988,Majesticz,Creacher,1551057717,Auction
i:152875,Gloom Dust,2,2,19999,Bobehemp,Creacher,1551057718,Auction
i:158188,Crimson Ink,11,11,111360,Lambys,Creacher,1551057808,Auction
i:158188,Crimson Ink,2,8,210000,Feltas,Creacher,1551057914,Auction
i:158188,Crimson Ink,27,27,226710,Rough,Creacher,1551057917,Auction
i:158188,Crimson Ink,3,3,229000,Guammpuda,Creacher,1551057918,Auction
i:158188,Crimson Ink,14,14,228000,Thesissi,Creacher,1551057919,Auction
i:158188,Crimson Ink,1,6,229999,Deathlesscry,Creacher,1551057920,Auction
i:158188,Crimson Ink,8,8,258000,Thesissi,Creacher,1551057924,Auction
i:158188,Crimson Ink,7,7,259000,Baefeng,Creacher,1551057927,Auction
i:158188,Crimson Ink,9,9,258000,Kinshibuy,Creacher,1551057932,Auction
i:158188,Crimson Ink,1,2,260000,Jüdity,Creacher,1551057935,Auction
i:158188,Crimson Ink,6,6,272000,Raizzer,Creacher,1551057937,Auction
i:158188,Crimson Ink,4,4,275000,Numense,Creacher,1551057938,Auction
i:158188,Crimson Ink,4,4,294028,Hemã,Creacher,1551057939,Auction
i:158188,Crimson Ink,2,2,297000,Zia,Creacher,1551057940,Auction
i:152506,Star Moss,1,2,80000,Leykiel,Creacher,1551058101,Auction
i:152506,Star Moss,1,1,89000,Romilson,Creacher,1551058105,Auction
i:152507,Akunda's Bite,200,400,104949,Psychøø,Creacher,1551058126,Auction
i:158186,Distilled Water,40,40,13,Merchant,Creacher,1551058325,Vendor
i:158186,Distilled Water,200,600,13,Merchant,Creacher,1551058327,Vendor
i:39354,Light Parchment,56,56,3,Merchant,Creacher,1551058340,Vendor
i:158205,Acacia Powder,97,97,1000,Merchant,Creacher,1551058340,Vendor
i:39354,Light Parchment,20,20,3,Merchant,Creacher,1551058716,Vendor
i:158205,Acacia Powder,87,87,1000,Merchant,Creacher,1551058716,Vendor
i:153647,Tome of the Quiet Mind,5,50,997791,Liindha,Creacher,1551058945,Auction
i:153647,Tome of the Quiet Mind,1,10,997791,Liindha,Creacher,1551058952,Auction
i:153647,Tome of the Quiet Mind,5,25,997792,Marushka,Creacher,1551058962,Auction
i:153647,Tome of the Quiet Mind,5,5,997794,Marushka,Creacher,1551058966,Auction
i:153647,Tome of the Quiet Mind,5,20,997796,Auctíonhouse,Creacher,1551058969,Auction
i:153647,Tome of the Quiet Mind,1,6,997800,Ingloria,Creacher,1551058971,Auction
i:158188,Crimson Ink,22,22,272727,Vïctoria,Creacher,1551060340,Auction
i:158188,Crimson Ink,4,4,301716,Synthya,Creacher,1551060342,Auction
i:152507,Akunda's Bite,200,200,104500,Srstix,Creacher,1551060582,Auction
i:152507,Akunda's Bite,200,200,104949,Psychøø,Creacher,1551060584,Auction
i:158186,Distilled Water,20,20,13,Merchant,Creacher,1551060725,Vendor
i:158186,Distilled Water,200,1000,13,Merchant,Creacher,1551060731,Vendor
i:39354,Light Parchment,10,10,3,Merchant,Creacher,1551061033,Vendor
i:158205,Acacia Powder,51,51,1000,Merchant,Creacher,1551061033,Vendor
i:152550,Sea Mist Potion,1,1,6900,Ogdrun,Creacher,1551062479,Auction
i:152550,Sea Mist Potion,8,8,6800,Nynia,Creacher,1551062480,Auction
i:152550,Sea Mist Potion,1,1,7000,Izalampião,Creacher,1551062482,Auction
i:152550,Sea Mist Potion,4,4,8100,Milhø,Creacher,1551062483,Auction
i:152550,Sea Mist Potion,3,3,8199,Grommàsh,Creacher,1551062484,Auction
i:152550,Sea Mist Potion,12,12,8200,Lexzinnho,Creacher,1551062485,Auction
i:152550,Sea Mist Potion,1,1,8299,Vanzam,Creacher,1551062487,Auction
i:152550,Sea Mist Potion,15,15,8400,Toxotes,Creacher,1551062488,Auction
i:163225,Battle Potion of Stamina,1,1,300000,Deborawind,Creacher,1551062503,Auction
i:163225,Battle Potion of Stamina,1,1,280000,Jüdity,Creacher,1551062504,Auction
i:163225,Battle Potion of Stamina,1,1,300000,Deborawind,Creacher,1551062809,Auction
i:152507,Akunda's Bite,20,60,95000,Rothemn,Creacher,1551063032,Auction
i:152507,Akunda's Bite,150,150,99933,Pekenininha,Creacher,1551063037,Auction
i:152507,Akunda's Bite,200,600,99950,Pekenininha,Creacher,1551063039,Auction
i:152508,Winter's Kiss,100,500,99500,Trixíe,Creacher,1551063960,Auction
i:163225,Battle Potion of Stamina,1,1,300000,Deborawind,Creacher,1551065901,Auction
i:163225,Battle Potion of Stamina,1,1,303750,Deborawind,Creacher,1551065927,Auction
i:154898,Meaty Haunch,122,122,129000,Theelysium,Creacher,1551069794,Auction
i:152547,Great Sea Catfish,3,3,38800,Stevee,Creacher,1551069806,Auction
i:152547,Great Sea Catfish,20,80,39000,Vickÿ,Creacher,1551069809,Auction
i:152547,Great Sea Catfish,10,10,39000,Vickÿ,Creacher,1551069820,Auction
i:152544,Slimy Mackerel,50,100,164200,Lilinne,Creacher,1551069852,Auction
i:160400,Foosaka,164,164,2125,Merchant,Robso,1551070450,Vendor
i:160709,Fresh Potato,200,200,2125,Merchant,Robso,1551070450,Vendor
i:160709,Fresh Potato,64,64,2125,Merchant,Robso,1551070450,Vendor
i:160712,Powdered Sugar,60,60,2125,Merchant,Robso,1551070450,Vendor
i:160705,Major's Frothy Coffee,10,10,43,Merchant,Robso,1551070450,Vendor
i:160398,Choral Honey,190,190,2125,Merchant,Robso,1551070450,Vendor
i:160399,Wild Flour,200,200,2125,Merchant,Robso,1551070450,Vendor
i:160399,Wild Flour,60,60,2125,Merchant,Robso,1551070450,Vendor
i:160709,Fresh Potato,196,196,2125,Merchant,Robso,1551071287,Vendor
i:160398,Choral Honey,200,200,2125,Merchant,Robso,1551071287,Vendor
i:160399,Wild Flour,92,92,2125,Merchant,Robso,1551071287,Vendor
i:160400,Foosaka,50,50,2125,Merchant,Robso,1551071287,Vendor
i:158186,Distilled Water,200,2000,13,Merchant,Creacher,1551076391,Vendor
i:39505,Virtuoso Inking Set,1,1,187,Merchant,Creacher,1551076742,Vendor
i:152876,Umbra Shard,1,1,129999,Xanxinxon,Creacher,1551105738,Auction
i:152875,Gloom Dust,9,9,28999,Xanxinxon,Creacher,1551105747,Auction
i:152875,Gloom Dust,10,190,29000,Liath,Creacher,1551105750,Auction
i:152547,Great Sea Catfish,37,37,39000,Owaka,Creacher,1551106074,Auction
i:152547,Great Sea Catfish,8,8,38800,Shÿsami,Creacher,1551106077,Auction
i:152547,Great Sea Catfish,200,200,39000,Runicstrike,Creacher,1551106081,Auction
i:152544,Slimy Mackerel,200,200,161000,Varmjiraia,Creacher,1551106102,Auction
i:160705,Major's Frothy Coffee,40,40,43,Merchant,Robso,1551106410,Vendor
i:160398,Choral Honey,20,20,2125,Merchant,Robso,1551106410,Vendor
i:160399,Wild Flour,165,165,2125,Merchant,Robso,1551106410,Vendor
i:160400,Foosaka,40,40,2125,Merchant,Robso,1551106410,Vendor
i:160709,Fresh Potato,30,30,2125,Merchant,Robso,1551106410,Vendor
i:160712,Powdered Sugar,16,16,2125,Merchant,Robso,1551106410,Vendor
i:163835,?,1,1,8500000,Merchant,Robso,1551106701,Vendor
i:152875,Gloom Dust,200,200,29950,Lamafia,Creacher,1551107118,Auction
i:152875,Gloom Dust,10,430,29000,Liath,Creacher,1551107122,Auction
i:152876,Umbra Shard,4,4,1187500,Jiimmy,Creacher,1551107180,Auction
i:152876,Umbra Shard,1,5,1189999,Bradpreest,Creacher,1551107182,Auction
i:152876,Umbra Shard,1,5,1189999,Uzury,Creacher,1551107184,Auction
i:152876,Umbra Shard,9,9,1190000,Ðöhko,Creacher,1551107192,Auction
i:38682,Enchanting Vellum,200,200,1000,Merchant,Robso,1551107289,Vendor
i:158188,Crimson Ink,20,80,339867,Shadowmelt,Creacher,1551128041,Auction
i:152543,Sand Shifter,4,4,38438,Devyne,Creacher,1551153470,Auction
i:152544,Slimy Mackerel,2,2,123500,Hümilde,Creacher,1551153484,Auction
i:152544,Slimy Mackerel,172,172,147000,Gualdin,Creacher,1551153488,Auction
i:152877,Veiled Crystal,1,33,3190000,Ázy,Creacher,1551153583,Auction
i:152877,Veiled Crystal,1,1,3155000,Sandmân,Creacher,1551153609,Auction
i:152877,Veiled Crystal,1,1,3168000,Barrybear,Creacher,1551153610,Auction
i:152877,Veiled Crystal,1,2,3200000,Purÿ,Creacher,1551153613,Auction
i:152877,Veiled Crystal,1,1,3202499,Xanxinxon,Creacher,1551153616,Auction
i:152877,Veiled Crystal,1,3,3202500,Therencexz,Creacher,1551153617,Auction
i:152877,Veiled Crystal,2,2,3244999,Xanxinxon,Creacher,1551153620,Auction
i:152877,Veiled Crystal,6,6,3247500,Ynorax,Creacher,1551153625,Auction
i:152876,Umbra Shard,1,1,1142500,Sandmân,Creacher,1551153641,Auction
i:152876,Umbra Shard,19,19,1165725,Barrybear,Creacher,1551153641,Auction
i:152876,Umbra Shard,14,14,1177500,Purÿ,Creacher,1551153643,Auction
i:160398,Choral Honey,45,45,2125,Merchant,Robso,1551153733,Vendor
i:160399,Wild Flour,200,200,2125,Merchant,Robso,1551153733,Vendor
i:160399,Wild Flour,98,98,2125,Merchant,Robso,1551153733,Vendor
i:160400,Foosaka,143,143,2125,Merchant,Robso,1551153733,Vendor
i:160709,Fresh Potato,40,40,2125,Merchant,Robso,1551153733,Vendor
i:160705,Major's Frothy Coffee,135,135,43,Merchant,Robso,1551153733,Vendor
i:152546,Lane Snapper,4,4,54000,Milhø,Creacher,1551153452,Auction
i:152543,Sand Shifter,2,2,38200,Milhø,Creacher,1551153470,Auction
i:152494,Coastal Healing Potion,1,5,393999,Mishunadare,Creacher,1551160794,Auction
i:153636,Crimson Pigment,50,50,299999,Quizame,Creacher,1551195603,Auction
i:152508,Winter's Kiss,29,29,101034,Clubedaswinx,Creacher,1551195612,Auction
i:153636,Crimson Pigment,50,100,299999,Quizame,Creacher,1551195939,Auction
i:152876,Umbra Shard,32,32,1150000,Mððnwalker,Creacher,1551197669,Auction
i:152631,Briny Flesh,5,5,49600,Rislock,Creacher,1551199649,Auction
i:152631,Briny Flesh,3,3,49800,Taurïen,Creacher,1551199650,Auction
i:152631,Briny Flesh,24,24,50000,Manjingah,Creacher,1551199651,Auction
i:154898,Meaty Haunch,3,3,79500,Rislock,Creacher,1551199656,Auction
i:154898,Meaty Haunch,26,26,80000,Manjingah,Creacher,1551199657,Auction
i:154898,Meaty Haunch,21,21,102500,Lunaste,Creacher,1551199661,Auction
i:152549,Redtail Loach,10,10,100000,Manjingah,Creacher,1551199668,Auction
i:152549,Redtail Loach,3,3,124000,Lafa,Creacher,1551199669,Auction
i:152549,Redtail Loach,1,1,124687,Devyne,Creacher,1551199670,Auction
i:152547,Great Sea Catfish,2,2,44600,Zoz,Creacher,1551205330,Auction
i:152547,Great Sea Catfish,13,13,44800,Brujah,Creacher,1551205332,Auction
i:158188,Crimson Ink,200,200,295000,Casterspel,Creacher,1551234505,Auction
i:152877,Veiled Crystal,1,66,3192500,Jhenmoran,Creacher,1551237868,Auction
i:152875,Gloom Dust,200,200,46800,Ëlminster,Creacher,1551238023,Auction
i:152875,Gloom Dust,1,36,46400,Jhenmoran,Creacher,1551238025,Auction
i:152875,Gloom Dust,16,16,46600,Margoth,Creacher,1551238045,Auction
i:152877,Veiled Crystal,5,5,3160575,Nammath,Creacher,1551237867,Auction
i:162718,?,1,1,11900000,Merchant,Robso,1551238608,Vendor
i:162724,?,1,1,11900000,Merchant,Robso,1551238609,Vendor
i:162723,?,1,1,11900000,Merchant,Robso,1551238611,Vendor
i:160399,Wild Flour,200,400,2125,Merchant,Robso,1551239031,Vendor
i:152544,Slimy Mackerel,200,200,155050,Mahína,Creacher,1551243875,Auction
i:152875,Gloom Dust,131,131,32519,Namelessgirl,Creacher,1551288389,Auction
i:152877,Veiled Crystal,1,8,3027500,Poö,Creacher,1551288399,Auction
i:152877,Veiled Crystal,1,1,3029999,Xanxinxon,Creacher,1551288404,Auction
i:152877,Veiled Crystal,15,15,3030000,Unkilo,Creacher,1551288407,Auction
i:152877,Veiled Crystal,4,4,3033300,Mehgic,Creacher,1551288409,Auction
i:152877,Veiled Crystal,6,24,3050000,Joltick,Creacher,1551288421,Auction
i:152877,Veiled Crystal,3,3,3074899,Dartvaca,Creacher,1551288435,Auction
i:152877,Veiled Crystal,1,10,3074999,Auctíonhouse,Creacher,1551288439,Auction
i:152877,Veiled Crystal,4,4,3075000,Facanobuchoo,Creacher,1551288453,Auction
i:152877,Veiled Crystal,8,8,3078000,Paposguh,Creacher,1551288455,Auction
i:152877,Veiled Crystal,1,5,3079999,Xasteur,Creacher,1551288473,Auction
i:152877,Veiled Crystal,1,6,3080000,Obehag,Creacher,1551288480,Auction
i:152877,Veiled Crystal,1,6,3072500,Soulado,Creacher,1551294251,Auction
i:152876,Umbra Shard,1,1,1299999,Cuckfeliz,Creacher,1551344145,Auction
i:152876,Umbra Shard,47,47,1302500,Tsunae,Creacher,1551344147,Auction
i:152876,Umbra Shard,15,15,1305000,Jiimmy,Creacher,1551344149,Auction
i:152876,Umbra Shard,30,30,1339799,Caiourtigaz,Creacher,1551344152,Auction
i:152877,Veiled Crystal,1,21,2980000,Calï,Creacher,1551344160,Auction
i:152877,Veiled Crystal,1,14,3000000,Oshappa,Creacher,1551344171,Auction
i:152877,Veiled Crystal,1,4,3000000,Liath,Creacher,1551344186,Auction
i:152875,Gloom Dust,10,110,30000,Liath,Creacher,1551323821,Auction
i:152875,Gloom Dust,40,40,30500,Marcokrevey,Creacher,1551344536,Auction
i:152875,Gloom Dust,200,200,34797,Pips,Creacher,1551344546,Auction
i:152875,Gloom Dust,165,165,34400,Tsunae,Creacher,1551344547,Auction
i:152877,Veiled Crystal,1,5,2980000,Calï,Creacher,1551344580,Auction
